observation_id,relationship_id,team_id,product,sector,geography,size_bucket,relationship_maturity,observation_period_start,observation_period_end,available_date,focal_bank_activity_zar,other_bank_activity_zar,total_multibank_wallet_zar,known_truth_share,selection_probability,selection_weight,reconciled_to_bank_records,consent_reference,provenance_class,truth_status,evidence_tier,production_e3_eligible,measured_share_label_allowed,dataset_version
DEMO-R0098-trade-finance,DEMO-R0098,DEMO-TEAM-08,Trade finance,mining,South Africa,large,new,2025-07-01,2026-06-30,2026-08-09,3133043759.95,40754964250.27,43888008010.22,0.07138724,0.46014183,2.17324296,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0099-collections,DEMO-R0099,DEMO-TEAM-09,Collections,mining,South Africa,mid,established,2025-07-01,2026-06-30,2026-08-09,1063003798.37,1416221227.02,2479225025.39,0.42876455,0.29015413,3.44644411,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0099-payments,DEMO-R0099,DEMO-TEAM-09,Payments,mining,South Africa,mid,established,2025-07-01,2026-06-30,2026-08-09,1447200978.31,4552512365.76,5999713344.08,0.24121169,0.29015413,3.44644411,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0099-liquidity,DEMO-R0099,DEMO-TEAM-09,Liquidity,mining,South Africa,mid,established,2025-07-01,2026-06-30,2026-08-09,519130287.69,1814934874.87,2334065162.56,0.22241465,0.29015413,3.44644411,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0099-fx-fx,DEMO-R0099,DEMO-TEAM-09,Cross-border FX,mining,South Africa,mid,established,2025-07-01,2026-06-30,2026-08-09,491760921.88,786654918.87,1278415840.75,0.38466429,0.29015413,3.44644411,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0099-trade-finance,DEMO-R0099,DEMO-TEAM-09,Trade finance,mining,South Africa,mid,established,2025-07-01,2026-06-30,2026-08-09,300016571.03,3424539318.54,3724555889.56,0.08055096,0.29015413,3.44644411,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0100-collections,DEMO-R0100,DEMO-TEAM-10,Collections,insurance,South Africa,mid,established,2025-07-01,2026-06-30,2026-08-09,1148497570.98,1083052069.19,2231549640.17,0.51466369,0.2915266,3.43021873,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0100-payments,DEMO-R0100,DEMO-TEAM-10,Payments,insurance,South Africa,mid,established,2025-07-01,2026-06-30,2026-08-09,7682282751.68,29168857563.61,36851140315.29,0.20846798,0.2915266,3.43021873,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0100-liquidity,DEMO-R0100,DEMO-TEAM-10,Liquidity,insurance,South Africa,mid,established,2025-07-01,2026-06-30,2026-08-09,6827042301.58,9999661822.72,16826704124.3,0.40572665,0.2915266,3.43021873,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0100-fx-fx,DEMO-R0100,DEMO-TEAM-10,Cross-border FX,insurance,South Africa,mid,established,2025-07-01,2026-06-30,2026-08-09,949676688.05,2996634788.69,3946311476.74,0.2406492,0.2915266,3.43021873,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0100-trade-finance,DEMO-R0100,DEMO-TEAM-10,Trade finance,insurance,South Africa,mid,established,2025-07-01,2026-06-30,2026-08-09,100581492.71,436633558.25,537215050.97,0.18722761,0.2915266,3.43021873,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0101-collections,DEMO-R0101,DEMO-TEAM-11,Collections,mining,SADC,upper_mid,established,2025-07-01,2026-06-30,2026-08-09,1013285081.75,1315235643.9,2328520725.65,0.43516258,0.36581889,2.73359309,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0101-payments,DEMO-R0101,DEMO-TEAM-11,Payments,mining,SADC,upper_mid,established,2025-07-01,2026-06-30,2026-08-09,2566731299.16,5978481867.03,8545213166.18,0.30037066,0.36581889,2.73359309,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0101-liquidity,DEMO-R0101,DEMO-TEAM-11,Liquidity,mining,SADC,upper_mid,established,2025-07-01,2026-06-30,2026-08-09,2411778461.24,1835044472.41,4246822933.64,0.56790182,0.36581889,2.73359309,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0101-fx-fx,DEMO-R0101,DEMO-TEAM-11,Cross-border FX,mining,SADC,upper_mid,established,2025-07-01,2026-06-30,2026-08-09,567827746.22,783610012.46,1351437758.68,0.42016567,0.36581889,2.73359309,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0101-trade-finance,DEMO-R0101,DEMO-TEAM-11,Trade finance,mining,SADC,upper_mid,established,2025-07-01,2026-06-30,2026-08-09,576820655.02,1001434077.41,1578254732.43,0.36548007,0.36581889,2.73359309,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0102-collections,DEMO-R0102,DEMO-TEAM-12,Collections,industrials_pharma,Rest of Africa,upper_mid,developing,2025-07-01,2026-06-30,2026-08-09,833671121.59,1394170878.34,2227841999.92,0.37420568,0.32249135,3.10085835,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0102-payments,DEMO-R0102,DEMO-TEAM-12,Payments,industrials_pharma,Rest of Africa,upper_mid,developing,2025-07-01,2026-06-30,2026-08-09,3913810130.82,9010942301.22,12924752432.04,0.30281509,0.32249135,3.10085835,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0102-liquidity,DEMO-R0102,DEMO-TEAM-12,Liquidity,industrials_pharma,Rest of Africa,upper_mid,developing,2025-07-01,2026-06-30,2026-08-09,2255791396.05,5456115587.47,7711906983.52,0.2925076,0.32249135,3.10085835,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0102-fx-fx,DEMO-R0102,DEMO-TEAM-12,Cross-border FX,industrials_pharma,Rest of Africa,upper_mid,developing,2025-07-01,2026-06-30,2026-08-09,2600234688.14,8830072685.53,11430307373.68,0.22748598,0.32249135,3.10085835,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0102-trade-finance,DEMO-R0102,DEMO-TEAM-12,Trade finance,industrials_pharma,Rest of Africa,upper_mid,developing,2025-07-01,2026-06-30,2026-08-09,789644482.3,2446083512.8,3235727995.11,0.2440392,0.32249135,3.10085835,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0103-collections,DEMO-R0103,DEMO-TEAM-13,Collections,real_estate,South Africa,large,developing,2025-07-01,2026-06-30,2026-08-09,21698356.58,49623117.68,71321474.26,0.30423315,0.48123479,2.07798775,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0103-payments,DEMO-R0103,DEMO-TEAM-13,Payments,real_estate,South Africa,large,developing,2025-07-01,2026-06-30,2026-08-09,24668419.66,95428479.34,120096899.0,0.2054043,0.48123479,2.07798775,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0103-liquidity,DEMO-R0103,DEMO-TEAM-13,Liquidity,real_estate,South Africa,large,developing,2025-07-01,2026-06-30,2026-08-09,45422361.38,152710298.89,198132660.27,0.22925227,0.48123479,2.07798775,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0103-fx-fx,DEMO-R0103,DEMO-TEAM-13,Cross-border FX,real_estate,South Africa,large,developing,2025-07-01,2026-06-30,2026-08-09,772297984.21,4088362161.67,4860660145.88,0.15888747,0.48123479,2.07798775,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0103-trade-finance,DEMO-R0103,DEMO-TEAM-13,Trade finance,real_estate,South Africa,large,developing,2025-07-01,2026-06-30,2026-08-09,8198091.74,27580369.19,35778460.93,0.22913483,0.48123479,2.07798775,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0104-collections,DEMO-R0104,DEMO-TEAM-14,Collections,consumer,SADC,large,developing,2025-07-01,2026-06-30,2026-08-09,7987631441.7,31226333905.55,39213965347.25,0.20369354,0.49984343,2.00062646,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0104-payments,DEMO-R0104,DEMO-TEAM-14,Payments,consumer,SADC,large,developing,2025-07-01,2026-06-30,2026-08-09,31217961382.05,187120781619.14,218338743001.19,0.14297949,0.49984343,2.00062646,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0104-liquidity,DEMO-R0104,DEMO-TEAM-14,Liquidity,consumer,SADC,large,developing,2025-07-01,2026-06-30,2026-08-09,19856866467.84,38721941208.35,58578807676.18,0.33897697,0.49984343,2.00062646,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0104-fx-fx,DEMO-R0104,DEMO-TEAM-14,Cross-border FX,consumer,SADC,large,developing,2025-07-01,2026-06-30,2026-08-09,8235980207.54,17117313639.55,25353293847.09,0.32484853,0.49984343,2.00062646,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0104-trade-finance,DEMO-R0104,DEMO-TEAM-14,Trade finance,consumer,SADC,large,developing,2025-07-01,2026-06-30,2026-08-09,1691307757.63,7262929926.23,8954237683.86,0.1888835,0.49984343,2.00062646,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0105-collections,DEMO-R0105,DEMO-TEAM-15,Collections,insurance,South Africa,large,established,2025-07-01,2026-06-30,2026-08-09,6261419837.82,5178047566.37,11439467404.19,0.54735239,0.50804201,1.96834116,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0105-payments,DEMO-R0105,DEMO-TEAM-15,Payments,insurance,South Africa,large,established,2025-07-01,2026-06-30,2026-08-09,50503179020.91,155016702924.68,205519881945.58,0.24573379,0.50804201,1.96834116,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0105-liquidity,DEMO-R0105,DEMO-TEAM-15,Liquidity,insurance,South Africa,large,established,2025-07-01,2026-06-30,2026-08-09,18756322270.56,81594238063.75,100350560334.31,0.186908,0.50804201,1.96834116,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0105-fx-fx,DEMO-R0105,DEMO-TEAM-15,Cross-border FX,insurance,South Africa,large,established,2025-07-01,2026-06-30,2026-08-09,5326106981.03,11707216520.19,17033323501.22,0.31268748,0.50804201,1.96834116,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0105-trade-finance,DEMO-R0105,DEMO-TEAM-15,Trade finance,insurance,South Africa,large,established,2025-07-01,2026-06-30,2026-08-09,269894734.58,5127999957.02,5397894691.6,0.05,0.50804201,1.96834116,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0106-collections,DEMO-R0106,DEMO-TEAM-16,Collections,mining,Rest of Africa,mid,developing,2025-07-01,2026-06-30,2026-08-09,571284505.93,2046420416.53,2617704922.47,0.21823869,0.28385973,3.52286669,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0106-payments,DEMO-R0106,DEMO-TEAM-16,Payments,mining,Rest of Africa,mid,developing,2025-07-01,2026-06-30,2026-08-09,396325108.55,647965974.31,1044291082.86,0.37951594,0.28385973,3.52286669,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0106-liquidity,DEMO-R0106,DEMO-TEAM-16,Liquidity,mining,Rest of Africa,mid,developing,2025-07-01,2026-06-30,2026-08-09,505668220.69,700821622.63,1206489843.32,0.41912348,0.28385973,3.52286669,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0106-fx-fx,DEMO-R0106,DEMO-TEAM-16,Cross-border FX,mining,Rest of Africa,mid,developing,2025-07-01,2026-06-30,2026-08-09,426316987.83,1894112918.29,2320429906.13,0.18372328,0.28385973,3.52286669,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0106-trade-finance,DEMO-R0106,DEMO-TEAM-16,Trade finance,mining,Rest of Africa,mid,developing,2025-07-01,2026-06-30,2026-08-09,368672218.97,1001593142.18,1370265361.14,0.2690517,0.28385973,3.52286669,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0107-collections,DEMO-R0107,DEMO-TEAM-17,Collections,insurance,South Africa,large,established,2025-07-01,2026-06-30,2026-08-09,6940822428.0,5966334003.64,12907156431.64,0.53774993,0.5480159,1.82476456,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0107-payments,DEMO-R0107,DEMO-TEAM-17,Payments,insurance,South Africa,large,established,2025-07-01,2026-06-30,2026-08-09,24486340846.73,62473249333.94,86959590180.67,0.28158298,0.5480159,1.82476456,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0107-liquidity,DEMO-R0107,DEMO-TEAM-17,Liquidity,insurance,South Africa,large,established,2025-07-01,2026-06-30,2026-08-09,9795671397.2,44127781401.06,53923452798.26,0.18165883,0.5480159,1.82476456,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0107-fx-fx,DEMO-R0107,DEMO-TEAM-17,Cross-border FX,insurance,South Africa,large,established,2025-07-01,2026-06-30,2026-08-09,6882422210.21,50389339690.4,57271761900.61,0.1201713,0.5480159,1.82476456,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0107-trade-finance,DEMO-R0107,DEMO-TEAM-17,Trade finance,insurance,South Africa,large,established,2025-07-01,2026-06-30,2026-08-09,279834430.97,664830716.13,944665147.1,0.29622606,0.5480159,1.82476456,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0108-collections,DEMO-R0108,DEMO-TEAM-18,Collections,real_estate,Global,upper_mid,new,2025-07-01,2026-06-30,2026-08-09,9861489.49,25131956.66,34993446.15,0.28180961,0.39615932,2.52423697,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0108-payments,DEMO-R0108,DEMO-TEAM-18,Payments,real_estate,Global,upper_mid,new,2025-07-01,2026-06-30,2026-08-09,34956286.81,69161296.8,104117583.61,0.33573855,0.39615932,2.52423697,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0108-liquidity,DEMO-R0108,DEMO-TEAM-18,Liquidity,real_estate,Global,upper_mid,new,2025-07-01,2026-06-30,2026-08-09,10215565.62,17467224.02,27682789.64,0.36902226,0.39615932,2.52423697,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0108-fx-fx,DEMO-R0108,DEMO-TEAM-18,Cross-border FX,real_estate,Global,upper_mid,new,2025-07-01,2026-06-30,2026-08-09,182568337.39,740731484.93,923299822.32,0.19773462,0.39615932,2.52423697,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0108-trade-finance,DEMO-R0108,DEMO-TEAM-18,Trade finance,real_estate,Global,upper_mid,new,2025-07-01,2026-06-30,2026-08-09,8477328.33,23765150.8,32242479.14,0.26292421,0.39615932,2.52423697,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0109-collections,DEMO-R0109,DEMO-TEAM-19,Collections,industrials_pharma,SADC,upper_mid,established,2025-07-01,2026-06-30,2026-08-09,848571276.14,3514188597.61,4362759873.74,0.19450332,0.4226749,2.36588454,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0109-payments,DEMO-R0109,DEMO-TEAM-19,Payments,industrials_pharma,SADC,upper_mid,established,2025-07-01,2026-06-30,2026-08-09,4755460994.81,52243774796.06,56999235790.87,0.08343026,0.4226749,2.36588454,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0109-liquidity,DEMO-R0109,DEMO-TEAM-19,Liquidity,industrials_pharma,SADC,upper_mid,established,2025-07-01,2026-06-30,2026-08-09,1604180560.62,6644865820.17,8249046380.79,0.19446861,0.4226749,2.36588454,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0109-fx-fx,DEMO-R0109,DEMO-TEAM-19,Cross-border FX,industrials_pharma,SADC,upper_mid,established,2025-07-01,2026-06-30,2026-08-09,711408971.95,1775517921.8,2486926893.74,0.28605946,0.4226749,2.36588454,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0109-trade-finance,DEMO-R0109,DEMO-TEAM-19,Trade finance,industrials_pharma,SADC,upper_mid,established,2025-07-01,2026-06-30,2026-08-09,1164113216.7,2984273436.82,4148386653.52,0.2806183,0.4226749,2.36588454,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0110-collections,DEMO-R0110,DEMO-TEAM-20,Collections,mining,South Africa,mid,established,2025-07-01,2026-06-30,2026-08-09,1032473011.25,1005174677.52,2037647688.78,0.50669849,0.34979047,2.85885432,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0110-payments,DEMO-R0110,DEMO-TEAM-20,Payments,mining,South Africa,mid,established,2025-07-01,2026-06-30,2026-08-09,1263745885.94,4062037203.57,5325783089.51,0.23728828,0.34979047,2.85885432,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0110-liquidity,DEMO-R0110,DEMO-TEAM-20,Liquidity,mining,South Africa,mid,established,2025-07-01,2026-06-30,2026-08-09,1076187778.91,2458662063.76,3534849842.67,0.30445078,0.34979047,2.85885432,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0110-fx-fx,DEMO-R0110,DEMO-TEAM-20,Cross-border FX,mining,South Africa,mid,established,2025-07-01,2026-06-30,2026-08-09,1469838574.0,2352945497.28,3822784071.28,0.38449427,0.34979047,2.85885432,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0110-trade-finance,DEMO-R0110,DEMO-TEAM-20,Trade finance,mining,South Africa,mid,established,2025-07-01,2026-06-30,2026-08-09,184345614.7,1145125672.38,1329471287.08,0.13866085,0.34979047,2.85885432,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0111-collections,DEMO-R0111,DEMO-TEAM-21,Collections,tech,South Africa,upper_mid,new,2025-07-01,2026-06-30,2026-08-09,221989014.47,399863302.4,621852316.87,0.35698028,0.4164361,2.40132882,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0111-payments,DEMO-R0111,DEMO-TEAM-21,Payments,tech,South Africa,upper_mid,new,2025-07-01,2026-06-30,2026-08-09,876679298.36,2137454022.51,3014133320.86,0.29085618,0.4164361,2.40132882,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0111-liquidity,DEMO-R0111,DEMO-TEAM-21,Liquidity,tech,South Africa,upper_mid,new,2025-07-01,2026-06-30,2026-08-09,1406821639.07,3566404622.65,4973226261.72,0.28287907,0.4164361,2.40132882,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0111-fx-fx,DEMO-R0111,DEMO-TEAM-21,Cross-border FX,tech,South Africa,upper_mid,new,2025-07-01,2026-06-30,2026-08-09,995331367.58,2796921282.83,3792252650.41,0.26246441,0.4164361,2.40132882,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0111-trade-finance,DEMO-R0111,DEMO-TEAM-21,Trade finance,tech,South Africa,upper_mid,new,2025-07-01,2026-06-30,2026-08-09,40847381.13,128558274.91,169405656.04,0.24112171,0.4164361,2.40132882,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
