observation_id,relationship_id,team_id,product,sector,encouragement_arm,assignment_probability,qualified_action_30d,pipeline_milestone_60d,reconciled_outcome_90d,simulated_contribution_zar,censored,outcome_provenance,production_causal_claim_allowed
DEMO-R0106-fx-fx,DEMO-R0106,DEMO-TEAM-16,Cross-border FX,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0106-trade-finance,DEMO-R0106,DEMO-TEAM-16,Trade finance,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0107-collections,DEMO-R0107,DEMO-TEAM-17,Collections,insurance,1,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0107-payments,DEMO-R0107,DEMO-TEAM-17,Payments,insurance,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0107-liquidity,DEMO-R0107,DEMO-TEAM-17,Liquidity,insurance,1,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0107-fx-fx,DEMO-R0107,DEMO-TEAM-17,Cross-border FX,insurance,1,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0107-trade-finance,DEMO-R0107,DEMO-TEAM-17,Trade finance,insurance,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0108-collections,DEMO-R0108,DEMO-TEAM-18,Collections,real_estate,1,0.5,0,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0108-payments,DEMO-R0108,DEMO-TEAM-18,Payments,real_estate,1,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0108-liquidity,DEMO-R0108,DEMO-TEAM-18,Liquidity,real_estate,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0108-fx-fx,DEMO-R0108,DEMO-TEAM-18,Cross-border FX,real_estate,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0108-trade-finance,DEMO-R0108,DEMO-TEAM-18,Trade finance,real_estate,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0109-collections,DEMO-R0109,DEMO-TEAM-19,Collections,industrials_pharma,1,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0109-payments,DEMO-R0109,DEMO-TEAM-19,Payments,industrials_pharma,1,0.5,0,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0109-liquidity,DEMO-R0109,DEMO-TEAM-19,Liquidity,industrials_pharma,1,0.5,0,0,1,305178.84,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0109-fx-fx,DEMO-R0109,DEMO-TEAM-19,Cross-border FX,industrials_pharma,1,0.5,0,0,1,127512.8,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0109-trade-finance,DEMO-R0109,DEMO-TEAM-19,Trade finance,industrials_pharma,1,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0110-collections,DEMO-R0110,DEMO-TEAM-20,Collections,mining,1,0.5,0,1,1,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0110-payments,DEMO-R0110,DEMO-TEAM-20,Payments,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0110-liquidity,DEMO-R0110,DEMO-TEAM-20,Liquidity,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0110-fx-fx,DEMO-R0110,DEMO-TEAM-20,Cross-border FX,mining,1,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0110-trade-finance,DEMO-R0110,DEMO-TEAM-20,Trade finance,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0111-collections,DEMO-R0111,DEMO-TEAM-21,Collections,tech,0,0.5,1,1,1,3210.23,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0111-payments,DEMO-R0111,DEMO-TEAM-21,Payments,tech,0,0.5,1,1,1,26317.92,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0111-liquidity,DEMO-R0111,DEMO-TEAM-21,Liquidity,tech,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0111-fx-fx,DEMO-R0111,DEMO-TEAM-21,Cross-border FX,tech,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0111-trade-finance,DEMO-R0111,DEMO-TEAM-21,Trade finance,tech,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0112-collections,DEMO-R0112,DEMO-TEAM-22,Collections,real_estate,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0112-payments,DEMO-R0112,DEMO-TEAM-22,Payments,real_estate,0,0.5,1,0,1,476.04,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0112-liquidity,DEMO-R0112,DEMO-TEAM-22,Liquidity,real_estate,0,0.5,0,0,1,3694.28,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0112-fx-fx,DEMO-R0112,DEMO-TEAM-22,Cross-border FX,real_estate,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0112-trade-finance,DEMO-R0112,DEMO-TEAM-22,Trade finance,real_estate,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0113-collections,DEMO-R0113,DEMO-TEAM-23,Collections,consumer,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0113-payments,DEMO-R0113,DEMO-TEAM-23,Payments,consumer,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0113-liquidity,DEMO-R0113,DEMO-TEAM-23,Liquidity,consumer,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0113-fx-fx,DEMO-R0113,DEMO-TEAM-23,Cross-border FX,consumer,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0113-trade-finance,DEMO-R0113,DEMO-TEAM-23,Trade finance,consumer,1,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0114-collections,DEMO-R0114,DEMO-TEAM-24,Collections,consumer,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0114-payments,DEMO-R0114,DEMO-TEAM-24,Payments,consumer,1,0.5,1,1,1,179765.6,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0114-liquidity,DEMO-R0114,DEMO-TEAM-24,Liquidity,consumer,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0114-fx-fx,DEMO-R0114,DEMO-TEAM-24,Cross-border FX,consumer,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0114-trade-finance,DEMO-R0114,DEMO-TEAM-24,Trade finance,consumer,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0115-collections,DEMO-R0115,DEMO-TEAM-25,Collections,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0115-payments,DEMO-R0115,DEMO-TEAM-25,Payments,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0115-liquidity,DEMO-R0115,DEMO-TEAM-25,Liquidity,mining,1,0.5,1,1,1,63274.52,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0115-fx-fx,DEMO-R0115,DEMO-TEAM-25,Cross-border FX,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0115-trade-finance,DEMO-R0115,DEMO-TEAM-25,Trade finance,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0116-collections,DEMO-R0116,DEMO-TEAM-26,Collections,consumer,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0116-payments,DEMO-R0116,DEMO-TEAM-26,Payments,consumer,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0116-liquidity,DEMO-R0116,DEMO-TEAM-26,Liquidity,consumer,1,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0116-fx-fx,DEMO-R0116,DEMO-TEAM-26,Cross-border FX,consumer,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0116-trade-finance,DEMO-R0116,DEMO-TEAM-26,Trade finance,consumer,1,0.5,1,1,1,762601.76,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0117-collections,DEMO-R0117,DEMO-TEAM-27,Collections,real_estate,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0117-payments,DEMO-R0117,DEMO-TEAM-27,Payments,real_estate,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0117-liquidity,DEMO-R0117,DEMO-TEAM-27,Liquidity,real_estate,0,0.5,0,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0117-fx-fx,DEMO-R0117,DEMO-TEAM-27,Cross-border FX,real_estate,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0117-trade-finance,DEMO-R0117,DEMO-TEAM-27,Trade finance,real_estate,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0118-collections,DEMO-R0118,DEMO-TEAM-28,Collections,real_estate,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0118-payments,DEMO-R0118,DEMO-TEAM-28,Payments,real_estate,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0118-liquidity,DEMO-R0118,DEMO-TEAM-28,Liquidity,real_estate,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0118-fx-fx,DEMO-R0118,DEMO-TEAM-28,Cross-border FX,real_estate,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0118-trade-finance,DEMO-R0118,DEMO-TEAM-28,Trade finance,real_estate,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0119-collections,DEMO-R0119,DEMO-TEAM-29,Collections,tech,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0119-payments,DEMO-R0119,DEMO-TEAM-29,Payments,tech,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0119-liquidity,DEMO-R0119,DEMO-TEAM-29,Liquidity,tech,1,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0119-fx-fx,DEMO-R0119,DEMO-TEAM-29,Cross-border FX,tech,1,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0119-trade-finance,DEMO-R0119,DEMO-TEAM-29,Trade finance,tech,1,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0120-collections,DEMO-R0120,DEMO-TEAM-30,Collections,insurance,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0120-payments,DEMO-R0120,DEMO-TEAM-30,Payments,insurance,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0120-liquidity,DEMO-R0120,DEMO-TEAM-30,Liquidity,insurance,0,0.5,0,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0120-fx-fx,DEMO-R0120,DEMO-TEAM-30,Cross-border FX,insurance,0,0.5,0,1,1,91104.05,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0120-trade-finance,DEMO-R0120,DEMO-TEAM-30,Trade finance,insurance,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0121-collections,DEMO-R0121,DEMO-TEAM-01,Collections,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0121-payments,DEMO-R0121,DEMO-TEAM-01,Payments,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0121-liquidity,DEMO-R0121,DEMO-TEAM-01,Liquidity,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0121-fx-fx,DEMO-R0121,DEMO-TEAM-01,Cross-border FX,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0121-trade-finance,DEMO-R0121,DEMO-TEAM-01,Trade finance,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0122-collections,DEMO-R0122,DEMO-TEAM-02,Collections,industrials_pharma,0,0.5,0,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0122-payments,DEMO-R0122,DEMO-TEAM-02,Payments,industrials_pharma,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0122-liquidity,DEMO-R0122,DEMO-TEAM-02,Liquidity,industrials_pharma,0,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0122-fx-fx,DEMO-R0122,DEMO-TEAM-02,Cross-border FX,industrials_pharma,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0122-trade-finance,DEMO-R0122,DEMO-TEAM-02,Trade finance,industrials_pharma,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0123-collections,DEMO-R0123,DEMO-TEAM-03,Collections,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0123-payments,DEMO-R0123,DEMO-TEAM-03,Payments,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0123-liquidity,DEMO-R0123,DEMO-TEAM-03,Liquidity,mining,0,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0123-fx-fx,DEMO-R0123,DEMO-TEAM-03,Cross-border FX,mining,0,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0123-trade-finance,DEMO-R0123,DEMO-TEAM-03,Trade finance,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0124-collections,DEMO-R0124,DEMO-TEAM-04,Collections,mining,0,0.5,0,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0124-payments,DEMO-R0124,DEMO-TEAM-04,Payments,mining,0,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0124-liquidity,DEMO-R0124,DEMO-TEAM-04,Liquidity,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0124-fx-fx,DEMO-R0124,DEMO-TEAM-04,Cross-border FX,mining,0,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0124-trade-finance,DEMO-R0124,DEMO-TEAM-04,Trade finance,mining,0,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0125-collections,DEMO-R0125,DEMO-TEAM-05,Collections,mining,1,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0125-payments,DEMO-R0125,DEMO-TEAM-05,Payments,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0125-liquidity,DEMO-R0125,DEMO-TEAM-05,Liquidity,mining,1,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0125-fx-fx,DEMO-R0125,DEMO-TEAM-05,Cross-border FX,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0125-trade-finance,DEMO-R0125,DEMO-TEAM-05,Trade finance,mining,1,0.5,1,1,1,205469.63,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0126-collections,DEMO-R0126,DEMO-TEAM-06,Collections,mining,0,0.5,1,1,1,411068.28,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0126-payments,DEMO-R0126,DEMO-TEAM-06,Payments,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0126-liquidity,DEMO-R0126,DEMO-TEAM-06,Liquidity,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0126-fx-fx,DEMO-R0126,DEMO-TEAM-06,Cross-border FX,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0126-trade-finance,DEMO-R0126,DEMO-TEAM-06,Trade finance,mining,0,0.5,0,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0127-collections,DEMO-R0127,DEMO-TEAM-07,Collections,real_estate,0,0.5,0,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0127-payments,DEMO-R0127,DEMO-TEAM-07,Payments,real_estate,0,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0127-liquidity,DEMO-R0127,DEMO-TEAM-07,Liquidity,real_estate,0,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0127-fx-fx,DEMO-R0127,DEMO-TEAM-07,Cross-border FX,real_estate,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0127-trade-finance,DEMO-R0127,DEMO-TEAM-07,Trade finance,real_estate,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0128-collections,DEMO-R0128,DEMO-TEAM-08,Collections,insurance,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0128-payments,DEMO-R0128,DEMO-TEAM-08,Payments,insurance,1,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0128-liquidity,DEMO-R0128,DEMO-TEAM-08,Liquidity,insurance,1,0.5,0,0,1,34823.84,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0128-fx-fx,DEMO-R0128,DEMO-TEAM-08,Cross-border FX,insurance,1,0.5,0,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0128-trade-finance,DEMO-R0128,DEMO-TEAM-08,Trade finance,insurance,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0129-collections,DEMO-R0129,DEMO-TEAM-09,Collections,real_estate,0,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0129-payments,DEMO-R0129,DEMO-TEAM-09,Payments,real_estate,0,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0129-liquidity,DEMO-R0129,DEMO-TEAM-09,Liquidity,real_estate,0,0.5,0,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0129-fx-fx,DEMO-R0129,DEMO-TEAM-09,Cross-border FX,real_estate,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0129-trade-finance,DEMO-R0129,DEMO-TEAM-09,Trade finance,real_estate,0,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0130-collections,DEMO-R0130,DEMO-TEAM-10,Collections,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0130-payments,DEMO-R0130,DEMO-TEAM-10,Payments,consumer,0,0.5,1,1,1,225374.89,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0130-liquidity,DEMO-R0130,DEMO-TEAM-10,Liquidity,consumer,0,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0130-fx-fx,DEMO-R0130,DEMO-TEAM-10,Cross-border FX,consumer,0,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0130-trade-finance,DEMO-R0130,DEMO-TEAM-10,Trade finance,consumer,0,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0131-collections,DEMO-R0131,DEMO-TEAM-11,Collections,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0131-payments,DEMO-R0131,DEMO-TEAM-11,Payments,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0131-liquidity,DEMO-R0131,DEMO-TEAM-11,Liquidity,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0131-fx-fx,DEMO-R0131,DEMO-TEAM-11,Cross-border FX,mining,0,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0131-trade-finance,DEMO-R0131,DEMO-TEAM-11,Trade finance,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0132-collections,DEMO-R0132,DEMO-TEAM-12,Collections,tech,1,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0132-payments,DEMO-R0132,DEMO-TEAM-12,Payments,tech,1,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0132-liquidity,DEMO-R0132,DEMO-TEAM-12,Liquidity,tech,1,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0132-fx-fx,DEMO-R0132,DEMO-TEAM-12,Cross-border FX,tech,1,0.5,1,1,1,4410861.94,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0132-trade-finance,DEMO-R0132,DEMO-TEAM-12,Trade finance,tech,1,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0133-collections,DEMO-R0133,DEMO-TEAM-13,Collections,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0133-payments,DEMO-R0133,DEMO-TEAM-13,Payments,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0133-liquidity,DEMO-R0133,DEMO-TEAM-13,Liquidity,consumer,0,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0133-fx-fx,DEMO-R0133,DEMO-TEAM-13,Cross-border FX,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0133-trade-finance,DEMO-R0133,DEMO-TEAM-13,Trade finance,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0134-collections,DEMO-R0134,DEMO-TEAM-14,Collections,telecoms,1,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0134-payments,DEMO-R0134,DEMO-TEAM-14,Payments,telecoms,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0134-liquidity,DEMO-R0134,DEMO-TEAM-14,Liquidity,telecoms,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0134-fx-fx,DEMO-R0134,DEMO-TEAM-14,Cross-border FX,telecoms,1,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0134-trade-finance,DEMO-R0134,DEMO-TEAM-14,Trade finance,telecoms,1,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0135-collections,DEMO-R0135,DEMO-TEAM-15,Collections,industrials_pharma,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0135-payments,DEMO-R0135,DEMO-TEAM-15,Payments,industrials_pharma,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0135-liquidity,DEMO-R0135,DEMO-TEAM-15,Liquidity,industrials_pharma,0,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0135-fx-fx,DEMO-R0135,DEMO-TEAM-15,Cross-border FX,industrials_pharma,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0135-trade-finance,DEMO-R0135,DEMO-TEAM-15,Trade finance,industrials_pharma,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0136-collections,DEMO-R0136,DEMO-TEAM-16,Collections,tech,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0136-payments,DEMO-R0136,DEMO-TEAM-16,Payments,tech,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0136-liquidity,DEMO-R0136,DEMO-TEAM-16,Liquidity,tech,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0136-fx-fx,DEMO-R0136,DEMO-TEAM-16,Cross-border FX,tech,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0136-trade-finance,DEMO-R0136,DEMO-TEAM-16,Trade finance,tech,0,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0137-collections,DEMO-R0137,DEMO-TEAM-17,Collections,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0137-payments,DEMO-R0137,DEMO-TEAM-17,Payments,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0137-liquidity,DEMO-R0137,DEMO-TEAM-17,Liquidity,mining,1,0.5,0,1,1,120681.91,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0137-fx-fx,DEMO-R0137,DEMO-TEAM-17,Cross-border FX,mining,1,0.5,1,1,1,1200661.97,False,SYNTHETIC_CAUSAL_REHEARSAL,False
